,User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
5912,13910402,164.0,female,35,175.0,72.0,24.0,113.0,40.7
5913,13910842,96.0,male,37,195.0,97.0,18.0,97.0,40.4
5914,13911692,35.0,female,34,177.0,75.0,8.0,90.0,39.7
5915,13911802,29.0,male,22,176.0,79.0,9.0,90.0,39.6
5916,13912105,8.0,male,22,182.0,79.0,6.0,78.0,39.5
5917,13912115,99.0,female,37,174.0,75.0,19.0,98.0,40.6
5918,13912212,41.0,male,31,193.0,97.0,9.0,94.0,39.7
5919,13912992,67.0,female,33,145.0,49.0,13.0,95.0,40.3
5920,13914695,145.0,female,52,164.0,59.0,24.0,101.0,40.9
5921,13915300,38.0,female,46,157.0,59.0,8.0,90.0,39.3
5922,13916347,151.0,female,51,157.0,56.0,25.0,101.0,40.8
5923,13917362,200.0,female,45,151.0,48.0,28.0,111.0,40.7
5924,13917413,209.0,male,24,191.0,90.0,30.0,113.0,40.8
5925,13917424,57.0,female,27,193.0,87.0,12.0,97.0,39.9
5926,13918575,115.0,female,25,164.0,63.0,21.0,101.0,40.7
5927,13918604,189.0,male,46,183.0,82.0,24.0,113.0,40.7
5928,13918753,114.0,female,43,183.0,75.0,21.0,99.0,40.9
5929,13919267,58.0,male,51,168.0,72.0,12.0,93.0,40.2
5930,13919809,174.0,male,30,205.0,114.0,22.0,114.0,40.7
5931,13920685,75.0,male,28,191.0,93.0,16.0,96.0,40.1
5932,13920966,114.0,female,22,163.0,63.0,19.0,106.0,40.4
5933,13921452,169.0,female,31,155.0,56.0,25.0,111.0,40.8
5934,13924806,39.0,female,52,149.0,54.0,9.0,85.0,39.5
5935,13925063,82.0,female,26,171.0,70.0,16.0,98.0,40.3
5936,13925458,159.0,female,39,170.0,75.0,26.0,106.0,40.7
5937,13925671,73.0,male,77,176.0,84.0,13.0,88.0,40.3
5938,13925681,36.0,male,49,177.0,84.0,9.0,86.0,39.7
5939,13925975,46.0,male,46,203.0,110.0,9.0,91.0,39.7
5940,13926344,150.0,female,76,179.0,80.0,21.0,110.0,40.9
5941,13926692,47.0,female,21,169.0,64.0,10.0,94.0,39.9
5942,13927582,27.0,female,62,179.0,80.0,6.0,88.0,38.9
5943,13929296,214.0,male,69,186.0,92.0,29.0,101.0,40.6
5944,13929949,175.0,male,24,183.0,82.0,29.0,108.0,40.7
5945,13930729,144.0,male,20,181.0,81.0,24.0,109.0,40.7
5946,13931894,22.0,female,39,160.0,54.0,5.0,88.0,39.1
5947,13932492,142.0,female,21,154.0,52.0,26.0,100.0,41.0
5948,13933854,61.0,female,71,168.0,68.0,12.0,90.0,39.9
5949,13935110,26.0,female,34,172.0,68.0,8.0,79.0,39.7
5950,13936478,93.0,male,58,183.0,85.0,16.0,95.0,40.0
5951,13937147,76.0,female,38,174.0,69.0,17.0,90.0,40.5
5952,13938429,117.0,female,46,172.0,79.0,20.0,103.0,40.4
5953,13938842,39.0,male,21,169.0,67.0,13.0,91.0,40.1
5954,13939844,116.0,female,49,168.0,67.0,21.0,98.0,40.4
5955,13939926,19.0,male,44,177.0,83.0,5.0,86.0,39.0
5956,13940590,92.0,female,23,168.0,67.0,17.0,101.0,40.7
5957,13940888,36.0,male,20,179.0,79.0,13.0,88.0,40.1
5958,13942440,122.0,male,25,182.0,78.0,24.0,102.0,40.8
5959,13942658,44.0,female,66,164.0,64.0,9.0,89.0,39.6
5960,13942667,88.0,female,21,169.0,69.0,18.0,97.0,40.6
5961,13943410,22.0,male,26,194.0,94.0,8.0,84.0,39.3
5962,13943690,164.0,female,37,164.0,59.0,26.0,106.0,40.6
5963,13944797,200.0,female,74,189.0,85.0,28.0,111.0,40.9
5964,13945114,35.0,female,60,152.0,50.0,7.0,89.0,39.8
5965,13945472,149.0,male,34,195.0,93.0,22.0,108.0,40.7
5966,13949279,87.0,male,27,180.0,76.0,22.0,94.0,40.5
5967,13950642,163.0,male,24,193.0,90.0,29.0,104.0,40.9
5968,13950707,198.0,male,42,184.0,89.0,28.0,108.0,40.7
5969,13952138,177.0,male,27,179.0,78.0,27.0,111.0,40.7
5970,13952760,184.0,male,43,192.0,94.0,25.0,109.0,40.5
5971,13954056,80.0,female,39,161.0,63.0,16.0,94.0,40.1
5972,13954315,56.0,male,32,193.0,98.0,11.0,97.0,40.1
5973,13954641,20.0,male,27,184.0,88.0,6.0,88.0,39.4
5974,13956068,131.0,female,34,163.0,63.0,22.0,104.0,40.7
5975,13957365,33.0,female,40,153.0,52.0,9.0,80.0,39.8
5976,13957620,41.0,female,23,176.0,67.0,11.0,85.0,39.6
5977,13957815,29.0,female,56,150.0,51.0,6.0,88.0,39.3
5978,13958299,146.0,male,43,203.0,103.0,21.0,105.0,40.2
5979,13958822,61.0,female,29,166.0,62.0,13.0,93.0,40.2
5980,13959502,71.0,female,56,171.0,66.0,13.0,96.0,40.3
5981,13959790,9.0,female,47,172.0,70.0,2.0,89.0,37.8
5982,13962197,89.0,male,49,177.0,85.0,15.0,99.0,40.2
5983,13963518,63.0,male,24,171.0,76.0,16.0,95.0,40.2
5984,13963565,41.0,male,63,180.0,82.0,7.0,94.0,39.7
5985,13963778,197.0,male,64,177.0,81.0,23.0,112.0,40.9
5986,13964015,98.0,female,64,166.0,61.0,16.0,100.0,40.5
5987,13964681,114.0,male,36,174.0,75.0,23.0,98.0,40.5
5988,13965766,66.0,female,34,165.0,64.0,12.0,100.0,40.1
5989,13967367,34.0,female,34,160.0,62.0,8.0,88.0,39.8
5990,13967751,218.0,male,65,176.0,84.0,26.0,110.0,40.7
5991,13967757,113.0,male,47,182.0,88.0,19.0,99.0,40.4
5992,13968372,86.0,female,25,187.0,78.0,15.0,105.0,40.4
5993,13968503,113.0,male,77,202.0,103.0,17.0,92.0,40.1
5994,13969920,11.0,female,22,153.0,53.0,3.0,82.0,38.5
5995,13969993,40.0,male,60,171.0,76.0,10.0,84.0,39.6
5996,13970593,140.0,male,26,199.0,96.0,26.0,101.0,40.9
5997,13972316,174.0,female,24,160.0,55.0,28.0,107.0,40.7
5998,13972621,184.0,female,25,162.0,56.0,30.0,106.0,40.4
5999,13972724,104.0,male,47,187.0,87.0,16.0,103.0,40.2
6000,13972821,20.0,female,21,165.0,63.0,6.0,81.0,39.2
6001,13975512,210.0,female,37,163.0,58.0,28.0,117.0,41.0
6002,13975523,49.0,male,46,189.0,90.0,11.0,89.0,40.0
6003,13975608,10.0,female,51,160.0,66.0,3.0,76.0,38.5
6004,13976334,70.0,female,49,155.0,54.0,14.0,91.0,40.3
6005,13976433,17.0,male,77,176.0,78.0,4.0,79.0,38.6
6006,13976502,13.0,male,30,184.0,82.0,4.0,87.0,38.8
6007,13977143,16.0,male,27,184.0,79.0,5.0,89.0,38.9
6008,13977505,20.0,female,31,151.0,49.0,5.0,84.0,38.8
6009,13977982,143.0,male,56,182.0,88.0,22.0,100.0,40.6
6010,13979151,46.0,male,20,182.0,83.0,14.0,91.0,40.2
6011,13979196,29.0,male,37,185.0,90.0,11.0,80.0,40.0
6012,13979257,60.0,female,25,158.0,57.0,13.0,92.0,39.8
6013,13979985,84.0,male,28,191.0,93.0,17.0,98.0,40.2
6014,13981062,64.0,male,30,187.0,92.0,14.0,95.0,40.3
6015,13981425,9.0,male,44,195.0,103.0,2.0,89.0,38.2
6016,13982149,24.0,female,43,157.0,56.0,6.0,83.0,39.2
6017,13982325,51.0,male,52,182.0,84.0,12.0,87.0,40.0
6018,13982400,51.0,male,48,190.0,95.0,10.0,92.0,39.7
6019,13982801,147.0,female,20,172.0,60.0,27.0,101.0,40.7
6020,13983323,123.0,female,50,167.0,64.0,20.0,103.0,40.4
6021,13984160,173.0,male,50,181.0,91.0,24.0,106.0,40.6
6022,13984425,124.0,male,76,167.0,65.0,20.0,95.0,40.5
6023,13986856,25.0,female,50,170.0,66.0,6.0,85.0,39.5
6024,13987013,7.0,male,21,188.0,89.0,4.0,80.0,38.6
6025,13987318,57.0,male,26,180.0,84.0,14.0,94.0,40.3
6026,13987360,197.0,male,30,190.0,94.0,28.0,111.0,41.0
6027,13987695,35.0,male,37,201.0,108.0,11.0,81.0,40.3
6028,13987851,58.0,female,33,176.0,72.0,13.0,91.0,40.4
6029,13987993,44.0,male,58,162.0,71.0,10.0,88.0,39.5
6030,13989217,19.0,female,35,145.0,48.0,4.0,90.0,38.9
6031,13989906,36.0,male,29,182.0,80.0,9.0,93.0,39.5
6032,13990932,35.0,male,44,203.0,101.0,8.0,88.0,39.3
6033,13991141,16.0,female,36,163.0,58.0,4.0,84.0,39.0
6034,13991360,191.0,male,64,186.0,84.0,28.0,100.0,40.6
6035,13992094,48.0,male,41,178.0,81.0,13.0,87.0,40.0
6036,13992137,148.0,female,75,155.0,61.0,21.0,107.0,40.6
6037,13992300,48.0,male,38,183.0,81.0,12.0,90.0,39.8
6038,13993293,130.0,male,59,181.0,88.0,21.0,97.0,40.8
6039,13993430,80.0,male,24,181.0,79.0,18.0,98.0,40.5
6040,13995058,189.0,male,21,187.0,90.0,29.0,111.0,40.5
6041,13995114,158.0,male,41,187.0,91.0,25.0,103.0,40.7
6042,13995297,4.0,male,25,187.0,87.0,2.0,79.0,38.2
6043,13997828,41.0,female,46,171.0,74.0,8.0,95.0,39.6
6044,13997991,108.0,female,26,156.0,56.0,20.0,99.0,40.8
6045,13998079,65.0,female,25,167.0,63.0,15.0,90.0,40.2
6046,13999064,116.0,female,28,161.0,58.0,21.0,100.0,40.4
6047,14000981,95.0,female,61,157.0,56.0,17.0,95.0,40.5
6048,14001036,66.0,female,48,180.0,71.0,14.0,91.0,40.2
6049,14003382,99.0,female,33,161.0,57.0,18.0,99.0,40.5
6050,14003614,200.0,female,28,164.0,56.0,28.0,115.0,40.7
6051,14003657,125.0,male,21,199.0,99.0,20.0,108.0,40.3
6052,14003775,66.0,female,59,185.0,80.0,15.0,87.0,40.6
6053,14006609,3.0,male,26,165.0,68.0,1.0,89.0,37.6
6054,14007126,49.0,male,31,171.0,74.0,12.0,94.0,39.6
6055,14007450,67.0,female,23,158.0,57.0,14.0,94.0,40.4
6056,14008885,57.0,male,59,173.0,78.0,10.0,95.0,39.8
6057,14009458,38.0,female,53,167.0,61.0,9.0,84.0,39.5
6058,14011540,45.0,male,32,189.0,86.0,14.0,86.0,40.0
6059,14012593,28.0,female,53,179.0,79.0,7.0,85.0,39.4
6060,14012808,146.0,female,29,169.0,63.0,24.0,106.0,40.7
6061,14013809,200.0,female,36,168.0,62.0,27.0,117.0,40.6
6062,14013997,113.0,female,57,173.0,70.0,18.0,104.0,40.7
6063,14015607,69.0,female,22,155.0,54.0,14.0,95.0,40.5
6064,14015894,86.0,male,31,188.0,91.0,17.0,98.0,40.3
6065,14016915,148.0,female,41,170.0,63.0,23.0,107.0,40.8
6066,14018168,110.0,female,62,154.0,59.0,16.0,107.0,40.2
6067,14018261,7.0,female,23,162.0,59.0,2.0,83.0,38.4
6068,14019711,89.0,male,28,171.0,70.0,17.0,103.0,40.4
6069,14020388,7.0,male,29,190.0,90.0,2.0,88.0,38.6
6070,14020766,7.0,male,32,183.0,86.0,3.0,81.0,38.5
6071,14020787,104.0,female,37,147.0,51.0,18.0,100.0,40.7
6072,14022979,169.0,male,75,188.0,96.0,21.0,103.0,40.4
6073,14022998,56.0,female,33,147.0,51.0,14.0,84.0,39.9
6074,14023456,92.0,male,28,201.0,106.0,15.0,104.0,40.2
6075,14023847,26.0,female,26,178.0,75.0,8.0,81.0,39.5
6076,14025178,50.0,male,39,170.0,70.0,11.0,95.0,39.8
6077,14025181,134.0,male,65,188.0,90.0,18.0,103.0,40.3
6078,14026545,14.0,female,61,160.0,60.0,3.0,88.0,38.5
6079,14026831,74.0,male,25,180.0,84.0,17.0,96.0,40.1
6080,14027942,112.0,male,40,197.0,102.0,19.0,99.0,40.7
6081,14028028,153.0,female,34,170.0,65.0,24.0,108.0,40.9
6082,14028213,162.0,female,27,163.0,59.0,26.0,107.0,40.7
6083,14028377,175.0,male,72,167.0,68.0,24.0,103.0,41.0
6084,14029590,175.0,male,70,177.0,86.0,21.0,108.0,40.7
6085,14030207,52.0,male,30,184.0,79.0,12.0,95.0,40.1
6086,14030335,23.0,male,57,187.0,94.0,5.0,86.0,39.5
6087,14032506,60.0,female,50,152.0,48.0,13.0,87.0,39.9
6088,14032757,73.0,male,27,184.0,78.0,15.0,100.0,40.1
6089,14033072,166.0,male,36,181.0,82.0,25.0,108.0,41.0
6090,14033574,6.0,female,45,177.0,72.0,2.0,75.0,38.3
6091,14034778,11.0,male,28,183.0,88.0,6.0,78.0,39.4
6092,14035457,122.0,female,64,150.0,55.0,19.0,102.0,40.4
6093,14035758,25.0,female,59,157.0,66.0,6.0,83.0,39.3
6094,14036783,151.0,male,40,162.0,64.0,22.0,111.0,40.4
6095,14037927,108.0,female,43,154.0,56.0,17.0,105.0,40.5
6096,14039235,41.0,female,63,165.0,61.0,8.0,91.0,39.6
6097,14039240,167.0,male,50,179.0,79.0,27.0,101.0,40.7
6098,14039719,104.0,female,51,152.0,57.0,20.0,93.0,40.6
6099,14042359,65.0,female,45,180.0,78.0,12.0,99.0,39.8
6100,14042465,142.0,female,25,165.0,64.0,22.0,110.0,40.2
6101,14043167,143.0,male,76,192.0,100.0,20.0,96.0,40.3
6102,14043610,15.0,female,57,168.0,65.0,4.0,79.0,39.1
6103,14044213,131.0,male,40,174.0,79.0,23.0,101.0,40.5
6104,14046129,66.0,female,37,169.0,73.0,15.0,90.0,40.0
6105,14047347,127.0,male,34,182.0,84.0,23.0,101.0,40.4
6106,14047638,148.0,female,38,159.0,59.0,22.0,110.0,40.2
6107,14047788,120.0,female,42,179.0,76.0,21.0,102.0,40.5
6108,14048363,110.0,male,39,197.0,101.0,16.0,106.0,40.3
6109,14050303,56.0,female,62,173.0,73.0,13.0,85.0,40.0
6110,14050643,110.0,male,22,194.0,91.0,23.0,99.0,41.0
6111,14050879,27.0,female,38,156.0,56.0,7.0,83.0,39.2
6112,14051967,72.0,male,74,198.0,104.0,11.0,92.0,39.7
6113,14053003,219.0,male,55,188.0,92.0,24.0,117.0,40.6
6114,14056281,113.0,female,27,156.0,55.0,19.0,104.0,40.6
6115,14056325,226.0,male,78,174.0,77.0,28.0,105.0,40.8
6116,14057358,221.0,male,69,203.0,107.0,24.0,111.0,41.3
6117,14057988,11.0,male,51,182.0,86.0,2.0,94.0,38.3
6118,14058232,141.0,male,74,197.0,103.0,19.0,98.0,40.5
6119,14060949,49.0,female,30,165.0,60.0,11.0,90.0,40.0
6120,14061500,169.0,female,35,152.0,51.0,27.0,105.0,41.2
6121,14061885,51.0,female,30,163.0,63.0,14.0,83.0,40.3
6122,14062014,24.0,female,32,150.0,55.0,7.0,80.0,39.4
6123,14062564,25.0,male,56,177.0,81.0,6.0,85.0,39.2
6124,14062952,96.0,male,21,187.0,86.0,23.0,96.0,41.0
6125,14064841,238.0,female,70,157.0,57.0,29.0,118.0,40.8
6126,14065493,105.0,female,79,158.0,60.0,17.0,98.0,40.6
6127,14065836,9.0,female,39,165.0,66.0,3.0,76.0,38.5
6128,14066271,82.0,female,27,169.0,65.0,18.0,92.0,40.5
6129,14068867,23.0,female,59,168.0,67.0,5.0,87.0,39.1
6130,14069307,192.0,male,69,174.0,78.0,25.0,105.0,41.1
6131,14069411,98.0,male,76,170.0,78.0,15.0,95.0,40.0
6132,14070739,108.0,female,21,150.0,51.0,21.0,97.0,40.2
6133,14070866,42.0,female,25,186.0,81.0,11.0,88.0,39.5
6134,14070898,190.0,male,68,203.0,102.0,21.0,111.0,40.9
6135,14071606,74.0,female,70,172.0,77.0,16.0,87.0,40.0
6136,14071859,175.0,male,47,196.0,105.0,26.0,102.0,40.6
6137,14074396,54.0,female,48,170.0,66.0,11.0,92.0,39.8
6138,14074779,8.0,male,42,194.0,91.0,3.0,79.0,38.6
6139,14075865,3.0,male,36,181.0,85.0,1.0,85.0,37.4
6140,14076216,218.0,male,41,192.0,90.0,28.0,113.0,40.8
6141,14076267,12.0,male,51,196.0,100.0,4.0,77.0,38.8
6142,14076859,103.0,male,79,207.0,119.0,14.0,94.0,39.9
6143,14076910,37.0,male,76,208.0,112.0,6.0,88.0,39.4
6144,14077818,192.0,male,75,191.0,93.0,24.0,103.0,40.6
6145,14078000,18.0,female,32,182.0,81.0,4.0,92.0,39.1
6146,14080154,110.0,female,35,163.0,63.0,19.0,102.0,39.8
6147,14080744,71.0,male,30,187.0,91.0,15.0,96.0,40.0
6148,14081183,211.0,male,38,206.0,105.0,26.0,114.0,40.7
6149,14081271,122.0,female,48,159.0,62.0,21.0,100.0,40.5
6150,14082902,16.0,male,30,199.0,104.0,4.0,89.0,39.3
6151,14083021,185.0,female,33,159.0,63.0,30.0,106.0,41.0
6152,14083621,24.0,female,65,186.0,79.0,7.0,77.0,39.2
6153,14083961,66.0,female,28,177.0,70.0,15.0,91.0,40.3
6154,14084118,14.0,female,24,161.0,61.0,4.0,83.0,38.7
6155,14085749,16.0,female,76,164.0,64.0,4.0,78.0,39.1
6156,14087143,68.0,male,22,200.0,104.0,17.0,92.0,40.3
6157,14087972,42.0,male,24,184.0,83.0,11.0,93.0,40.0
6158,14088332,142.0,female,73,137.0,47.0,22.0,100.0,40.8
6159,14089029,160.0,female,26,174.0,72.0,28.0,104.0,40.5
6160,14089331,106.0,female,29,150.0,60.0,20.0,98.0,40.7
6161,14089975,62.0,male,38,180.0,87.0,15.0,90.0,40.2
6162,14090060,104.0,male,69,184.0,87.0,18.0,91.0,40.0
6163,14090351,60.0,female,24,165.0,66.0,14.0,90.0,39.7
6164,14091044,86.0,female,33,182.0,73.0,17.0,97.0,40.4
6165,14092613,31.0,male,21,182.0,83.0,10.0,89.0,39.5
6166,14093741,70.0,female,64,164.0,67.0,13.0,94.0,40.2
6167,14095043,176.0,female,28,176.0,78.0,27.0,112.0,40.3
6168,14095962,113.0,female,68,176.0,73.0,21.0,94.0,40.3
6169,14097739,181.0,female,58,177.0,72.0,25.0,113.0,40.7
6170,14098376,23.0,female,64,176.0,75.0,5.0,87.0,39.3
6171,14100100,49.0,female,52,159.0,58.0,11.0,86.0,39.7
6172,14100872,28.0,female,50,151.0,51.0,6.0,87.0,39.3
6173,14101082,211.0,female,21,147.0,45.0,29.0,116.0,41.1
6174,14101224,76.0,male,32,190.0,89.0,15.0,98.0,40.3
6175,14101391,12.0,female,50,161.0,67.0,3.0,83.0,38.2
6176,14102172,38.0,male,37,189.0,89.0,9.0,91.0,39.7
6177,14102269,13.0,male,22,179.0,83.0,4.0,90.0,38.8
6178,14102936,174.0,female,49,165.0,65.0,27.0,106.0,40.6
6179,14103375,74.0,female,32,149.0,49.0,15.0,93.0,40.3
6180,14103817,12.0,female,67,186.0,84.0,3.0,83.0,38.3
6181,14104006,70.0,male,36,164.0,66.0,18.0,92.0,40.4
6182,14104791,46.0,male,28,182.0,76.0,13.0,91.0,40.1
6183,14105081,21.0,male,53,191.0,95.0,4.0,92.0,38.5
6184,14105244,61.0,female,74,175.0,75.0,13.0,87.0,40.1
6185,14105265,42.0,female,63,168.0,67.0,10.0,83.0,40.1
6186,14105345,60.0,female,50,171.0,65.0,13.0,89.0,40.3
6187,14106041,113.0,male,65,158.0,63.0,19.0,97.0,40.3
6188,14106462,133.0,female,29,161.0,63.0,23.0,103.0,40.6
6189,14106575,71.0,male,24,193.0,99.0,20.0,89.0,40.2
6190,14106644,217.0,male,51,191.0,94.0,28.0,109.0,41.0
6191,14107597,31.0,male,23,183.0,81.0,10.0,89.0,39.9
6192,14108894,78.0,female,27,165.0,65.0,15.0,98.0,40.1
6193,14109235,51.0,female,51,166.0,67.0,11.0,89.0,39.5
6194,14110060,143.0,female,37,159.0,62.0,25.0,101.0,40.6
6195,14110534,59.0,female,72,151.0,60.0,11.0,92.0,40.1
6196,14110544,104.0,female,55,163.0,64.0,17.0,102.0,39.9
6197,14110683,167.0,female,26,156.0,59.0,26.0,109.0,40.8
6198,14110746,89.0,male,70,179.0,85.0,15.0,92.0,40.1
6199,14111027,104.0,female,68,162.0,62.0,16.0,103.0,40.5
6200,14111672,143.0,male,67,180.0,83.0,19.0,104.0,40.8
6201,14113586,104.0,male,34,182.0,89.0,18.0,102.0,40.2
6202,14113925,67.0,male,28,186.0,88.0,13.0,100.0,40.1
6203,14115290,198.0,female,32,161.0,62.0,30.0,110.0,41.0
6204,14116395,34.0,female,66,156.0,54.0,9.0,77.0,39.5
6205,14116675,91.0,female,41,165.0,63.0,17.0,97.0,40.5
6206,14117026,110.0,female,31,168.0,64.0,20.0,100.0,40.1
6207,14117537,185.0,male,42,185.0,78.0,26.0,110.0,41.4
6208,14117571,107.0,male,24,184.0,80.0,23.0,99.0,41.0
6209,14119028,135.0,male,21,184.0,79.0,22.0,110.0,40.8
6210,14120233,223.0,female,64,150.0,55.0,29.0,114.0,40.8
6211,14120544,126.0,female,45,167.0,66.0,23.0,98.0,40.4
6212,14121007,4.0,male,23,195.0,93.0,2.0,81.0,38.5
6213,14121357,19.0,male,22,176.0,71.0,7.0,88.0,39.7
6214,14121529,200.0,female,28,164.0,67.0,30.0,112.0,41.0
6215,14121716,21.0,female,57,163.0,64.0,5.0,84.0,38.9
6216,14122037,2.0,male,31,184.0,85.0,1.0,80.0,37.8
6217,14122672,16.0,female,78,156.0,59.0,4.0,77.0,38.8
6218,14123564,119.0,female,51,178.0,74.0,23.0,95.0,40.6
6219,14123582,72.0,male,41,195.0,101.0,14.0,94.0,40.3
6220,14124820,155.0,male,36,170.0,76.0,25.0,106.0,41.0
6221,14126576,21.0,male,38,183.0,83.0,8.0,81.0,40.0
6222,14126743,159.0,male,27,184.0,89.0,25.0,108.0,40.5
6223,14127126,55.0,male,33,174.0,77.0,14.0,92.0,40.2
6224,14127673,135.0,male,47,190.0,86.0,23.0,99.0,40.8
6225,14127827,9.0,female,25,166.0,67.0,3.0,79.0,38.4
6226,14128486,219.0,male,73,172.0,80.0,30.0,101.0,41.2
6227,14129099,172.0,female,27,160.0,56.0,27.0,108.0,40.7
6228,14129297,62.0,male,48,186.0,85.0,14.0,89.0,40.4
6229,14129409,9.0,female,40,162.0,64.0,2.0,87.0,38.1
6230,14129972,133.0,male,66,164.0,71.0,20.0,100.0,40.6
6231,14130422,35.0,male,52,177.0,81.0,9.0,85.0,39.5
6232,14130669,197.0,male,23,182.0,81.0,30.0,112.0,41.0
6233,14131145,15.0,male,31,177.0,78.0,7.0,80.0,39.5
6234,14132117,53.0,female,49,181.0,71.0,12.0,88.0,40.1
6235,14132143,131.0,male,21,202.0,98.0,21.0,108.0,40.5
6236,14132234,94.0,male,45,182.0,88.0,15.0,102.0,40.2
6237,14133087,64.0,male,77,178.0,80.0,11.0,90.0,40.1
6238,14133520,47.0,female,28,184.0,77.0,10.0,95.0,39.7
6239,14134038,101.0,female,26,158.0,55.0,19.0,98.0,40.1
6240,14134398,42.0,female,21,174.0,66.0,9.0,94.0,39.8
6241,14134420,53.0,male,76,177.0,78.0,8.0,96.0,39.3
6242,14135363,166.0,male,55,173.0,74.0,24.0,105.0,40.6
6243,14135627,146.0,female,76,157.0,58.0,23.0,100.0,40.7
6244,14135687,137.0,male,34,189.0,93.0,26.0,98.0,40.8
6245,14135729,22.0,male,76,197.0,99.0,5.0,78.0,39.3
6246,14135883,200.0,female,29,167.0,73.0,28.0,117.0,40.8
6247,14136420,119.0,female,39,165.0,65.0,19.0,106.0,40.6
6248,14139296,9.0,male,32,179.0,83.0,3.0,86.0,38.7
6249,14139725,77.0,female,64,166.0,64.0,13.0,99.0,40.3
6250,14141100,56.0,male,31,173.0,77.0,13.0,95.0,40.2
6251,14141224,168.0,male,77,206.0,106.0,25.0,92.0,40.8
6252,14141335,96.0,female,36,164.0,60.0,17.0,100.0,40.2
6253,14142051,45.0,male,47,194.0,91.0,13.0,82.0,40.0
6254,14142729,75.0,female,59,161.0,57.0,15.0,90.0,40.4
6255,14142930,44.0,male,62,193.0,100.0,8.0,90.0,39.4
6256,14143316,105.0,female,43,147.0,51.0,19.0,97.0,40.1
6257,14143649,80.0,male,59,196.0,100.0,14.0,92.0,40.4
6258,14144094,11.0,male,35,201.0,99.0,3.0,87.0,38.7
6259,14144731,105.0,male,48,187.0,94.0,19.0,95.0,40.3
6260,14148047,67.0,female,43,157.0,54.0,15.0,87.0,39.9
6261,14148306,26.0,male,49,192.0,96.0,5.0,93.0,39.1
6262,14149846,66.0,male,57,181.0,76.0,13.0,92.0,39.8
6263,14150444,205.0,male,43,199.0,106.0,28.0,107.0,40.7
6264,14152978,24.0,male,39,189.0,89.0,6.0,89.0,39.1
6265,14153024,51.0,female,53,174.0,69.0,10.0,93.0,39.8
6266,14154814,141.0,female,36,159.0,62.0,23.0,105.0,40.5
6267,14155558,159.0,male,73,186.0,96.0,20.0,103.0,40.4
6268,14155645,57.0,male,39,189.0,91.0,13.0,91.0,39.8
6269,14156246,7.0,male,27,184.0,87.0,3.0,81.0,38.6
6270,14156424,153.0,male,23,179.0,84.0,26.0,107.0,40.6
6271,14156465,38.0,male,57,188.0,92.0,7.0,92.0,39.4
6272,14156535,16.0,male,23,193.0,93.0,6.0,84.0,38.9
6273,14156970,7.0,male,26,196.0,95.0,2.0,88.0,38.5
6274,14157044,13.0,male,24,199.0,102.0,4.0,86.0,39.2
6275,14157184,35.0,female,25,163.0,64.0,7.0,97.0,39.7
6276,14157597,90.0,male,42,192.0,90.0,18.0,94.0,40.3
6277,14160023,120.0,male,27,174.0,75.0,21.0,106.0,40.6
6278,14160108,228.0,male,61,168.0,76.0,27.0,113.0,40.7
6279,14164390,160.0,female,38,165.0,61.0,25.0,107.0,40.6
6280,14164545,27.0,female,72,157.0,53.0,6.0,82.0,39.2
6281,14164987,179.0,female,22,175.0,64.0,29.0,108.0,40.5
6282,14165839,165.0,female,53,156.0,60.0,26.0,104.0,40.7
6283,14167876,146.0,male,29,182.0,82.0,25.0,105.0,40.6
6284,14167906,58.0,male,61,187.0,90.0,11.0,90.0,39.8
6285,14168268,214.0,female,36,167.0,65.0,29.0,117.0,40.6
6286,14168440,18.0,female,20,183.0,81.0,5.0,87.0,39.2
6287,14170566,40.0,male,38,172.0,73.0,10.0,91.0,40.1
6288,14171560,77.0,female,30,177.0,73.0,19.0,88.0,40.5
6289,14171756,17.0,female,31,161.0,55.0,4.0,87.0,39.1
6290,14172118,58.0,female,30,167.0,72.0,12.0,95.0,40.4
6291,14172132,145.0,male,49,187.0,89.0,24.0,99.0,40.7
6292,14173949,60.0,female,40,178.0,77.0,14.0,89.0,40.3
6293,14174462,219.0,female,41,180.0,73.0,29.0,119.0,41.1
6294,14174531,175.0,male,41,179.0,83.0,26.0,107.0,40.5
6295,14174816,40.0,female,77,178.0,73.0,9.0,84.0,39.8
6296,14174965,22.0,female,40,158.0,59.0,5.0,87.0,39.1
6297,14175143,151.0,male,64,172.0,73.0,22.0,102.0,40.5
6298,14175796,45.0,female,23,167.0,61.0,10.0,92.0,39.6
6299,14176654,81.0,male,66,163.0,69.0,16.0,90.0,40.4
6300,14176787,103.0,male,71,179.0,82.0,19.0,89.0,40.6
6301,14177765,115.0,male,35,187.0,94.0,18.0,105.0,40.5
6302,14177944,150.0,male,30,199.0,100.0,24.0,105.0,40.6
6303,14178346,10.0,male,55,179.0,87.0,3.0,80.0,38.6
6304,14178497,82.0,male,56,182.0,87.0,16.0,91.0,39.9
6305,14178709,179.0,female,49,156.0,57.0,25.0,112.0,40.9
6306,14179764,62.0,female,59,168.0,67.0,13.0,89.0,39.8
6307,14179772,47.0,male,24,203.0,103.0,11.0,93.0,40.0
6308,14180543,37.0,male,49,182.0,85.0,9.0,87.0,39.5
6309,14181557,196.0,male,49,183.0,89.0,25.0,111.0,40.8
